restaurant_name,food_item,description,price,packaging_charge,status,available_from,available_to,item_status,image,main_cat,sub_cat,recommended,ingredients
China Town,Chicken Irani,,147,5,Non Veg,12:00:00pm,10:30:00pm,1,,NORTH,,0,
China Town,Chicken Shaguvala,,157.5,5,Non Veg,12:00:00pm,10:30:00pm,1,,NORTH,,0,
China Town,Chicken Bhartha,,157.5,5,Non Veg,12:00:00pm,10:30:00pm,1,,NORTH,,0,
China Town,Chicken Fry,,147,5,Non Veg,12:00:00pm,10:30:00pm,1,,SOUTH,,0,
China Town,Chicken 65,,147,5,Non Veg,12:00:00pm,10:30:00pm,1,,SOUTH,,0,
China Town,Chicken Chettinad,,147,5,Non Veg,12:00:00pm,10:30:00pm,1,,SOUTH,,0,
China Town,Pepper Chicken,,147,5,Non Veg,12:00:00pm,10:30:00pm,1,,SOUTH,,0,
China Town,Chicken Vindaloo,,147,5,Non Veg,12:00:00pm,10:30:00pm,1,,SOUTH,,0,
China Town,Chicken Kholapuri,,157.5,5,Non Veg,12:00:00pm,10:30:00pm,1,,SOUTH,,0,
China Town,Chicken Hyderabad,,157.5,5,Non Veg,12:00:00pm,10:30:00pm,1,,SOUTH,,0,
China Town,Chicken Maharani,,178.5,5,Non Veg,12:00:00pm,10:30:00pm,1,,SOUTH,,0,
China Town,Goa Chicken,,178.5,5,Non Veg,12:00:00pm,10:30:00pm,1,,SOUTH,,0,
China Town,Malabar Chicken,,147,5,Non Veg,12:00:00pm,10:30:00pm,1,,SOUTH,,0,
China Town,Mutton Shaguvala,,189,5,Non Veg,12:00:00pm,10:30:00pm,1,,MUTTON,,0,
China Town,Mutton Kholapuri,,189,5,Non Veg,12:00:00pm,10:30:00pm,1,,MUTTON,,0,
China Town,Malabar Mutton,,183.75,5,Non Veg,12:00:00pm,10:30:00pm,1,,MUTTON,,0,
China Town,Mutton Chettinadu,,183.75,5,Non Veg,12:00:00pm,10:30:00pm,1,,MUTTON,,0,
China Town,Methi Mutton,,183.75,5,Non Veg,12:00:00pm,10:30:00pm,1,,MUTTON,,0,
China Town,Mutton Pepper Fry,,189,5,Non Veg,12:00:00pm,10:30:00pm,1,,MUTTON,,0,
China Town,Mutton Vindaloo,,183.75,5,Non Veg,12:00:00pm,10:30:00pm,1,,MUTTON,,0,
China Town,Mutton Shahi Khorma,,183.75,5,Non Veg,12:00:00pm,10:30:00pm,1,,MUTTON,,0,
China Town,Bhuna Gosht,,183.75,5,Non Veg,12:00:00pm,10:30:00pm,1,,MUTTON,,0,
China Town,Kheema Mutter,,183.75,5,Non Veg,12:00:00pm,10:30:00pm,1,,MUTTON,,0,
China Town,Mutton Roganjosh,,183.75,5,Non Veg,12:00:00pm,10:30:00pm,1,,MUTTON,,0,
China Town,Fish Fry,,183.75,5,Non Veg,12:00:00pm,10:30:00pm,1,,FISH,,0,
China Town,Chettinadu Fish Curry,,157.5,5,Non Veg,12:00:00pm,10:30:00pm,1,,FISH,,0,
China Town,Fish Curry ,,157.5,5,Non Veg,12:00:00pm,10:30:00pm,1,,FISH,,0,
China Town,Malabar Fish Curry (Venthayam Meen Kolambu),,168,5,Non Veg,12:00:00pm,10:30:00pm,1,,FISH,,0,
China Town,Prawn Fry,,183.75,5,Non Veg,12:00:00pm,10:30:00pm,1,,PRAWN,,0,
China Town,Prawn Butter Masala,,183.75,5,Non Veg,12:00:00pm,10:30:00pm,1,,PRAWN,,0,
China Town,Prawn Vindaloo,,183.75,5,Non Veg,12:00:00pm,10:30:00pm,1,,PRAWN,,0,
China Town,Prawn Chettinad,,183.75,5,Non Veg,12:00:00pm,10:30:00pm,1,,PRAWN,,0,
China Town,Prawn Pepper Masala,,183.75,5,Non Veg,12:00:00pm,10:30:00pm,1,,PRAWN,,0,
China Town,Prawn Masala,,183.75,5,Non Veg,12:00:00pm,10:30:00pm,1,,PRAWN,,0,
China Town,Tandoori Chicken (Full),,420,5,Non Veg,12:00:00pm,10:30:00pm,1,,POT ROAST,,0,
China Town,Tandoori Chicken (Half),,210,5,Non Veg,12:00:00pm,10:30:00pm,1,,POT ROAST,,0,
China Town,Lippu Tikka,,157.5,5,Non Veg,12:00:00pm,10:30:00pm,1,,POT ROAST,,0,
China Town,Chicken Tikka,,157.5,5,Non Veg,12:00:00pm,10:30:00pm,1,,POT ROAST,,0,
China Town,Fish Tikka,,189,5,Non Veg,12:00:00pm,10:30:00pm,1,,POT ROAST,,0,
China Town,Chicken Kabab ,,157.5,5,Non Veg,12:00:00pm,10:30:00pm,1,,POT ROAST,,0,
China Town,Lippu Kabab,,157.5,5,Non Veg,12:00:00pm,10:30:00pm,1,,POT ROAST,,0,
China Town,Rashmi Kabab,,178.5,5,Non Veg,12:00:00pm,10:30:00pm,1,,POT ROAST,,0,
China Town,Tangri Kabab,,157.5,5,Non Veg,12:00:00pm,10:30:00pm,1,,POT ROAST,,0,
China Town,Seekh Kabab,,189,5,Non Veg,12:00:00pm,10:30:00pm,1,,POT ROAST,,0,
China Town,Afghani Kabab,,147,5,Non Veg,12:00:00pm,10:30:00pm,1,,POT ROAST,,0,
China Town,Paneer Tikka,,157.5,5,Veg,12:00:00pm,10:30:00pm,1,,POT ROAST,,0,
China Town,Kalmi Kabab,,157.5,5,Veg,12:00:00pm,10:30:00pm,1,,POT ROAST,,0,
China Town,Chilly Kabab,,157.5,5,Veg,12:00:00pm,10:30:00pm,1,,POT ROAST,,0,
China Town,Plain Naan,,31.5,5,Veg,12:00:00pm,10:30:00pm,1,,INDIAN BREAD,,0,
China Town,Plain Kulcha,,31.5,5,Veg,12:00:00pm,10:30:00pm,1,,INDIAN BREAD,,0,
China Town,Butter Naan,,36.75,5,Veg,12:00:00pm,10:30:00pm,1,,INDIAN BREAD,,0,
China Town,Butter Kulcha,,36.75,5,Veg,12:00:00pm,10:30:00pm,1,,INDIAN BREAD,,0,
China Town,Roti ,,26.25,5,Veg,12:00:00pm,10:30:00pm,1,,INDIAN BREAD,,0,
China Town,Phulka,,26.25,5,Veg,12:00:00pm,10:30:00pm,1,,INDIAN BREAD,,0,
China Town,Romal Roti,,31.5,5,Veg,12:00:00pm,10:30:00pm,1,,INDIAN BREAD,,0,
China Town,Keshmir Naan,,68.25,5,Veg,12:00:00pm,10:30:00pm,1,,INDIAN BREAD,,0,
China Town,Chappathi,,42,5,Veg,12:00:00pm,10:30:00pm,1,,INDIAN BREAD,,0,
China Town,Paratha,,42,5,Veg,12:00:00pm,10:30:00pm,1,,INDIAN BREAD,,0,
China Town,Ghee Paratha,,42,5,Veg,12:00:00pm,10:30:00pm,1,,INDIAN BREAD,,0,
China Town,Egg Laapa,,94.5,5,Non Veg,12:00:00pm,10:30:00pm,1,,INDIAN BREAD,,0,
China Town,Chicken Laapa,,136.5,5,Non Veg,12:00:00pm,10:30:00pm,1,,INDIAN BREAD,,0,
China Town,Egg Kothu Paratha,,94.5,5,Non Veg,12:00:00pm,10:30:00pm,1,,INDIAN BREAD,,0,
China Town,Chicken Kothu Paratha,,136.5,5,Non Veg,12:00:00pm,10:30:00pm,1,,INDIAN BREAD,,0,
China Town,Stuffed Paratha Alu,,52.5,5,Veg,12:00:00pm,10:30:00pm,1,,INDIAN BREAD,,0,
China Town,Stuffed Paratha Gobi,,52.5,5,Veg,12:00:00pm,10:30:00pm,1,,INDIAN BREAD,,0,
China Town,Stuffed Kulcha Alu,,52.5,5,Veg,12:00:00pm,10:30:00pm,1,,INDIAN BREAD,,0,
China Town,Stuffed Kulcha Paneer,,52.5,5,Veg,12:00:00pm,10:30:00pm,1,,INDIAN BREAD,,0,
China Town,Stuffed Kulcha Chilli,,52.5,5,Veg,12:00:00pm,10:30:00pm,1,,INDIAN BREAD,,0,
China Town,Stuffed Kulcha Garlic,,52.5,5,Veg,12:00:00pm,10:30:00pm,1,,INDIAN BREAD,,0,
China Town,Hawaiian salad (Veg) ,,84,5,Veg,12:00:00pm,10:30:00pm,1,,SALADS & RAITHA,,0,
China Town,Russian Salad,,84,5,Veg,12:00:00pm,10:30:00pm,1,,SALADS & RAITHA,,0,
China Town,Garden Green Salad,,63,5,Veg,12:00:00pm,10:30:00pm,1,,SALADS & RAITHA,,0,
China Town,Chinese Salad,,78.75,5,Veg,12:00:00pm,10:30:00pm,1,,SALADS & RAITHA,,0,
China Town,Curd,,36.75,5,Veg,12:00:00pm,10:30:00pm,1,,SALADS & RAITHA,,0,
China Town,Raitha (Onion / Cucumber / Mixed),,52.5,5,Veg,12:00:00pm,10:30:00pm,1,,SALADS & RAITHA,,0,
